time,P,G(i),H_sun,T2m,WS10m,Int
20140108:0410,0.0,0.0,0.0,3.03,1.13,0.0
20140108:0510,0.0,0.0,0.0,2.6,1.22,0.0
20140108:0610,0.0,0.0,0.0,2.17,1.31,0.0
20140108:0710,8357920.2,375.6,10.58,3.4,1.07,0.0
20140108:0810,13291387.2,594.4,18.48,4.63,0.82,0.0
20140108:0910,16363128.6,749.12,24.35,5.86,0.58,0.0
20140108:1010,17579230.2,814.0,27.58,6.71,0.66,0.0
20140108:1110,18003913.2,838.23,27.75,7.57,0.74,0.0
20140108:1210,16593859.8,767.34,24.84,8.42,0.83,0.0
20140108:1310,13751262.0,628.58,19.24,8.48,0.72,0.0
20140108:1410,8296268.4,381.57,11.53,8.55,0.62,0.0
20140108:1510,0.0,0.0,0.0,8.61,0.51,0.0
20140108:1610,0.0,0.0,0.0,7.72,0.74,0.0
20140108:1710,0.0,0.0,0.0,6.82,0.98,0.0
20140108:1810,0.0,0.0,0.0,5.93,1.21,0.0
20140108:1910,0.0,0.0,0.0,5.29,1.28,0.0
20140108:2010,0.0,0.0,0.0,4.66,1.35,0.0
20140108:2110,0.0,0.0,0.0,4.02,1.42,0.0
20140108:2210,0.0,0.0,0.0,3.64,1.32,0.0
20140108:2310,0.0,0.0,0.0,3.25,1.23,0.0
20140109:0010,0.0,0.0,0.0,2.87,1.13,0.0
20140109:0110,0.0,0.0,0.0,2.63,1.18,0.0
20140109:0210,0.0,0.0,0.0,2.39,1.22,0.0
20140109:0310,0.0,0.0,0.0,2.15,1.27,0.0
20140109:0410,0.0,0.0,0.0,1.9,1.24,0.0
20140109:0510,0.0,0.0,0.0,1.65,1.2,0.0
20140109:0610,0.0,0.0,0.0,1.4,1.17,0.0
20140109:0710,7577614.8,341.08,10.63,3.34,1.06,0.0
20140109:0810,12925710.0,578.21,18.55,5.29,0.95,0.0
20140109:0910,16598093.4,762.46,24.45,7.23,0.84,0.0
20140109:1010,18225118.8,856.04,27.71,8.24,0.58,0.0
20140109:1110,17748838.8,840.91,27.9,9.25,0.33,0.0
20140109:1210,16143510.6,764.37,25.0,10.26,0.07,0.0
20140109:1310,13677174.0,635.71,19.4,10.03,0.18,0.0
20140109:1410,8349982.2,387.32,11.7,9.79,0.29,0.0
20140109:1510,75146.4,11.77,2.47,9.56,0.4,0.0
20140109:1610,0.0,0.0,0.0,8.89,0.6,0.0
20140109:1710,0.0,0.0,0.0,8.21,0.8,0.0
20140109:1810,0.0,0.0,0.0,7.54,1.01,0.0
20140109:1910,0.0,0.0,0.0,7.11,1.03,0.0
20140109:2010,0.0,0.0,0.0,6.68,1.06,0.0
20140109:2110,0.0,0.0,0.0,6.25,1.09,0.0
20140109:2210,0.0,0.0,0.0,5.96,1.11,0.0
20140109:2310,0.0,0.0,0.0,5.68,1.13,0.0
20140110:0010,0.0,0.0,0.0,5.39,1.14,0.0
