time,P,G(i),H_sun,T2m,WS10m,Int
20140106:1710,0.0,0.0,0.0,6.9,1.04,0.0
20140106:1810,0.0,0.0,0.0,6.58,1.08,0.0
20140106:1910,0.0,0.0,0.0,6.09,0.99,0.0
20140106:2010,0.0,0.0,0.0,5.61,0.91,0.0
20140106:2110,0.0,0.0,0.0,5.12,0.83,0.0
20140106:2210,0.0,0.0,0.0,4.9,1.0,0.0
20140106:2310,0.0,0.0,0.0,4.68,1.17,0.0
20140107:0010,0.0,0.0,0.0,4.45,1.34,0.0
20140107:0110,0.0,0.0,0.0,4.59,1.16,0.0
20140107:0210,0.0,0.0,0.0,4.73,0.98,0.0
20140107:0310,0.0,0.0,0.0,4.86,0.8,0.0
20140107:0410,0.0,0.0,0.0,4.48,0.89,0.0
20140107:0510,0.0,0.0,0.0,4.09,0.97,0.0
20140107:0610,0.0,0.0,0.0,3.71,1.06,0.0
20140107:0710,16926000.0,338.55,10.79,5.29,0.97,0.0
20140107:0810,29259000.0,582.14,18.43,6.87,0.87,0.0
20140107:0910,33694800.0,681.55,24.0,8.45,0.77,0.0
20140107:1010,32210400.0,653.95,26.92,9.16,0.63,0.0
20140107:1110,16799400.0,340.47,26.82,9.87,0.5,0.0
20140107:1210,21561000.0,436.32,23.7,10.58,0.36,0.0
20140107:1310,18468000.0,373.63,17.98,10.34,0.41,0.0
20140107:1410,2662200.0,67.88,10.22,10.1,0.47,0.0
20140107:1510,0.0,0.0,0.0,9.86,0.52,0.0
20140107:1610,0.0,0.0,0.0,9.1,0.71,0.0
20140107:1710,0.0,0.0,0.0,8.34,0.89,0.0
20140107:1810,0.0,0.0,0.0,7.58,1.08,0.0
20140107:1910,0.0,0.0,0.0,6.5,1.12,0.0
20140107:2010,0.0,0.0,0.0,5.43,1.17,0.0
20140107:2110,0.0,0.0,0.0,4.35,1.21,0.0
20140107:2210,0.0,0.0,0.0,3.57,1.26,0.0
20140107:2310,0.0,0.0,0.0,2.79,1.31,0.0
20140108:0010,0.0,0.0,0.0,2.01,1.35,0.0
20140108:0110,0.0,0.0,0.0,2.03,1.3,0.0
20140108:0210,0.0,0.0,0.0,2.04,1.24,0.0
20140108:0310,0.0,0.0,0.0,2.05,1.19,0.0
20140108:0410,0.0,0.0,0.0,1.67,1.1,0.0
