time,P,G(i),H_sun,T2m,WS10m,Int
20140730:1410,40956560.0,580.66,39.15,29.92,4.32,0.0
20140730:1510,4327680.0,76.62,27.84,29.34,4.5,0.0
20140730:1610,585120.0,18.92,16.56,28.52,3.67,0.0
20140730:1710,1110440.0,28.06,5.6,27.7,2.84,0.0
20140730:1810,0.0,0.0,0.0,26.87,2.01,0.0
20140730:1910,0.0,0.0,0.0,26.68,1.82,0.0
20140730:2010,0.0,0.0,0.0,26.48,1.63,0.0
20140730:2110,0.0,0.0,0.0,26.28,1.43,0.0
20140730:2210,0.0,0.0,0.0,26.21,1.06,0.0
20140730:2310,0.0,0.0,0.0,26.15,0.68,0.0
20140731:0010,0.0,0.0,0.0,26.09,0.3,0.0
20140731:0110,0.0,0.0,0.0,25.72,0.58,0.0
20140731:0210,0.0,0.0,0.0,25.34,0.86,0.0
20140731:0310,0.0,0.0,0.0,24.97,1.13,0.0
20140731:0410,16560.0,6.34,7.36,24.82,0.98,0.0
20140731:0510,7770320.0,124.52,18.41,24.67,0.84,0.0
20140731:0610,23614560.0,341.57,29.72,24.52,0.69,0.0
20140731:0710,43463560.0,615.08,41.0,24.57,1.37,0.0
20140731:0810,55475080.0,788.67,51.77,24.61,2.05,0.0
20140731:0910,63565560.0,908.29,61.11,24.65,2.73,0.0
20140731:1010,50132640.0,706.3,66.9,24.61,2.96,0.0
20140731:1110,61811120.0,878.09,66.27,24.56,3.18,0.0
20140731:1210,65677880.0,930.61,59.61,24.52,3.41,0.0
20140731:1310,45814160.0,637.7,49.91,24.25,3.18,0.0
20140731:1410,42114840.0,585.07,39.0,23.97,2.96,0.0
20140731:1510,25002840.0,361.21,27.69,23.7,2.73,0.0
20140731:1610,8177880.0,153.8,16.4,23.89,2.69,0.0
20140731:1710,1245680.0,29.87,5.44,24.08,2.65,0.0
20140731:1810,0.0,0.0,0.0,24.26,2.61,0.0
20140731:1910,0.0,0.0,0.0,24.12,2.87,0.0
20140731:2010,0.0,0.0,0.0,23.97,3.14,0.0
20140731:2110,0.0,0.0,0.0,23.83,3.41,0.0
20140731:2210,0.0,0.0,0.0,23.83,3.15,0.0
20140731:2310,0.0,0.0,0.0,23.84,2.9,0.0
20140801:0010,0.0,0.0,0.0,23.84,2.65,0.0
20140801:0110,0.0,0.0,0.0,23.8,3.07,0.0
20140801:0210,0.0,0.0,0.0,23.76,3.49,0.0
20140801:0310,0.0,0.0,0.0,23.71,3.9,0.0
20140801:0410,1481200.0,33.49,7.21,23.13,3.7,0.0
20140801:0510,6005760.0,97.72,18.26,22.55,3.5,0.0
20140801:0610,12225880.0,179.52,29.58,21.97,3.3,0.0
