time,P,G(i),H_sun,T2m,WS10m,Int
20140722:2310,0.0,0.0,0.0,22.2,2.14,0.0
20140723:0010,0.0,0.0,0.0,21.86,2.17,0.0
20140723:0110,0.0,0.0,0.0,21.61,2.05,0.0
20140723:0210,0.0,0.0,0.0,21.37,1.93,0.0
20140723:0310,0.0,0.0,0.0,21.12,1.81,0.0
20140723:0410,1358400.0,42.54,9.44,22.05,1.79,0.0
20140723:0510,6924600.0,164.06,20.42,22.98,1.77,0.0
20140723:0610,14009400.0,307.12,31.7,23.91,1.75,0.0
20140723:0710,21502200.0,464.67,42.96,24.98,1.83,0.0
20140723:0810,27631800.0,602.12,53.74,26.04,1.91,0.0
20140723:0910,17577000.0,386.1,63.09,27.11,1.99,0.0
20140723:1010,17524800.0,386.31,68.7,27.23,1.62,0.0
