time,P,G(i),H_sun,T2m,WS10m,Int
20140111:0810,12268200.0,408.6,19.07,2.31,0.53,0.0
20140111:0910,13242250.0,448.31,24.34,5.84,0.55,0.0
20140111:1010,14274050.0,487.79,26.92,7.8,0.69,0.0
20140111:1110,18107600.0,628.71,26.49,9.75,0.82,0.0
20140111:1210,14659050.0,508.58,23.09,11.71,0.95,0.0
20140111:1310,9039450.0,314.69,17.15,10.96,1.1,0.0
20140111:1410,6391700.0,230.33,9.27,10.22,1.26,0.0
20140111:1510,0.0,0.0,0.0,9.47,1.41,0.0
20140111:1610,0.0,0.0,0.0,8.42,1.09,0.0
20140111:1710,0.0,0.0,0.0,7.37,0.78,0.0
20140111:1810,0.0,0.0,0.0,6.32,0.47,0.0
20140111:1910,0.0,0.0,0.0,5.62,0.42,0.0
20140111:2010,0.0,0.0,0.0,4.93,0.37,0.0
20140111:2110,0.0,0.0,0.0,4.23,0.32,0.0
20140111:2210,0.0,0.0,0.0,3.16,0.37,0.0
20140111:2310,0.0,0.0,0.0,2.09,0.42,0.0
20140112:0010,0.0,0.0,0.0,1.02,0.47,0.0
20140112:0110,0.0,0.0,0.0,-1.1,0.6,0.0
20140112:0210,0.0,0.0,0.0,-3.21,0.74,0.0
20140112:0310,0.0,0.0,0.0,-5.33,0.87,0.0
20140112:0410,0.0,0.0,0.0,-5.53,0.85,0.0
20140112:0510,0.0,0.0,0.0,-5.74,0.82,0.0
20140112:0610,412300.0,25.7,2.79,-5.95,0.8,0.0
20140112:0710,3337250.0,121.65,11.75,-1.94,0.83,0.0
20140112:0810,9137800.0,305.89,19.17,2.08,0.86,0.0
20140112:0910,13995100.0,472.84,24.46,6.09,0.88,0.0
20140112:1010,14778400.0,502.82,27.07,7.55,1.03,0.0
20140112:1110,21248500.0,739.11,26.66,9.02,1.17,0.0
20140112:1210,15586200.0,536.12,23.27,10.48,1.31,0.0
20140112:1310,14101850.0,480.57,17.34,8.56,1.32,0.0
20140112:1410,7793100.0,272.84,9.45,6.63,1.33,0.0
20140112:1510,0.0,0.0,0.0,4.71,1.34,0.0
20140112:1610,0.0,0.0,0.0,2.75,1.2,0.0
20140112:1710,0.0,0.0,0.0,0.78,1.06,0.0
20140112:1810,0.0,0.0,0.0,-1.18,0.92,0.0
20140112:1910,0.0,0.0,0.0,-1.88,0.87,0.0
20140112:2010,0.0,0.0,0.0,-2.59,0.82,0.0
20140112:2110,0.0,0.0,0.0,-3.29,0.77,0.0
20140112:2210,0.0,0.0,0.0,-3.5,0.65,0.0
20140112:2310,0.0,0.0,0.0,-3.7,0.53,0.0
20140113:0010,0.0,0.0,0.0,-3.91,0.41,0.0
20140113:0110,0.0,0.0,0.0,-4.03,0.47,0.0
20140113:0210,0.0,0.0,0.0,-4.15,0.52,0.0
20140113:0310,0.0,0.0,0.0,-4.27,0.58,0.0
20140113:0410,0.0,0.0,0.0,-4.44,0.59,0.0
20140113:0510,0.0,0.0,0.0,-4.61,0.6,0.0
20140113:0610,1311100.0,60.38,2.85,-4.78,0.61,0.0
20140113:0710,9328550.0,311.07,11.83,-1.29,0.5,0.0
20140113:0810,17502100.0,587.87,19.28,2.21,0.39,0.0
20140113:0910,18602850.0,639.15,24.6,5.7,0.28,0.0
20140113:1010,23118200.0,815.19,27.23,7.37,0.46,0.0
20140113:1110,23079350.0,817.42,26.83,9.04,0.64,0.0
20140113:1210,19799850.0,694.23,23.45,10.71,0.83,0.0
20140113:1310,16057650.0,552.43,17.52,9.59,1.14,0.0
20140113:1410,8818600.0,309.21,9.63,8.46,1.45,0.0
20140113:1510,0.0,0.0,0.0,7.34,1.77,0.0
20140113:1610,0.0,0.0,0.0,6.43,1.34,0.0
20140113:1710,0.0,0.0,0.0,5.52,0.91,0.0
20140113:1810,0.0,0.0,0.0,4.61,0.48,0.0
20140113:1910,0.0,0.0,0.0,3.55,0.48,0.0
20140113:2010,0.0,0.0,0.0,2.5,0.47,0.0
20140113:2110,0.0,0.0,0.0,1.44,0.47,0.0
20140113:2210,0.0,0.0,0.0,1.05,0.43,0.0
20140113:2310,0.0,0.0,0.0,0.67,0.39,0.0
20140114:0010,0.0,0.0,0.0,0.28,0.34,0.0
20140114:0110,0.0,0.0,0.0,-0.55,0.4,0.0
20140114:0210,0.0,0.0,0.0,-1.37,0.45,0.0
20140114:0310,0.0,0.0,0.0,-2.2,0.5,0.0
20140114:0410,0.0,0.0,0.0,-2.26,0.51,0.0
20140114:0510,0.0,0.0,0.0,-2.33,0.52,0.0
20140114:0610,953750.0,47.45,2.92,-2.4,0.54,0.0
