time,P,G(i),H_sun,T2m,WS10m,Int
20140415:0110,0.0,0.0,0.0,10.64,2.99,0.0
20140415:0210,0.0,0.0,0.0,10.62,3.08,0.0
20140415:0310,0.0,0.0,0.0,10.6,3.17,0.0
20140415:0410,48800.0,7.24,2.61,11.67,3.09,0.0
20140415:0510,8754400.0,165.78,14.18,12.73,3.02,0.0
20140415:0610,26403200.0,410.89,25.79,13.8,2.94,0.0
20140415:0710,42538400.0,650.52,37.08,14.65,2.83,0.0
20140415:0810,54643200.0,851.82,47.47,15.51,2.72,0.0
20140415:0910,62308000.0,992.89,55.89,16.37,2.61,0.0
20140415:1010,66198400.0,1071.3,60.44,16.8,2.4,0.0
20140415:1110,65255200.0,1060.09,59.29,17.23,2.18,0.0
20140415:1210,60010400.0,967.81,52.98,17.66,1.97,0.0
20140415:1310,50129600.0,789.09,43.62,17.82,2.32,0.0
20140415:1410,36369600.0,566.22,32.8,17.98,2.66,0.0
20140415:1510,18628800.0,307.95,21.34,18.15,3.01,0.0
20140415:1610,3660000.0,88.54,9.7,17.5,2.82,0.0
20140415:1710,0.0,0.0,0.0,16.86,2.63,0.0
20140415:1810,0.0,0.0,0.0,16.22,2.44,0.0
20140415:1910,0.0,0.0,0.0,15.19,2.32,0.0
20140415:2010,0.0,0.0,0.0,14.17,2.19,0.0
20140415:2110,0.0,0.0,0.0,13.14,2.07,0.0
20140415:2210,0.0,0.0,0.0,12.96,2.1,0.0
20140415:2310,0.0,0.0,0.0,12.77,2.13,0.0
20140416:0010,0.0,0.0,0.0,12.58,2.17,0.0
20140416:0110,0.0,0.0,0.0,12.47,2.43,0.0
20140416:0210,0.0,0.0,0.0,12.36,2.69,0.0
20140416:0310,0.0,0.0,0.0,12.24,2.95,0.0
20140416:0410,0.0,3.62,2.88,13.07,2.98,0.0
20140416:0510,802400.0,23.65,14.45,13.91,3.02,0.0
20140416:0610,3249600.0,64.33,26.07,14.74,3.05,0.0
20140416:0710,6408000.0,111.63,37.36,14.16,3.88,0.0
20140416:0810,7922400.0,133.38,47.78,13.58,4.7,0.0
20140416:0910,13214400.0,209.06,56.23,13.0,5.53,0.0
20140416:1010,9589600.0,157.03,60.8,12.96,5.22,0.0
20140416:1110,8211200.0,137.17,59.62,12.91,4.91,0.0
20140416:1210,16178400.0,251.9,53.24,12.87,4.59,0.0
20140416:1310,18289600.0,281.96,43.84,12.6,4.26,0.0
20140416:1410,1969600.0,43.52,32.98,12.34,3.93,0.0
20140416:1510,1626400.0,37.84,21.51,12.07,3.6,0.0
20140416:1610,1569600.0,36.89,9.87,12.05,2.94,0.0
20140416:1710,0.0,0.0,0.0,12.02,2.29,0.0
20140416:1810,0.0,0.0,0.0,11.99,1.63,0.0
20140416:1910,0.0,0.0,0.0,11.24,1.93,0.0
20140416:2010,0.0,0.0,0.0,10.5,2.23,0.0
20140416:2110,0.0,0.0,0.0,9.75,2.52,0.0
20140416:2210,0.0,0.0,0.0,9.64,2.01,0.0
20140416:2310,0.0,0.0,0.0,9.52,1.5,0.0
20140417:0010,0.0,0.0,0.0,9.4,0.99,0.0
20140417:0110,0.0,0.0,0.0,8.83,1.15,0.0
20140417:0210,0.0,0.0,0.0,8.26,1.31,0.0
20140417:0310,0.0,0.0,0.0,7.68,1.48,0.0
20140417:0410,0.0,5.43,3.15,8.91,1.86,0.0
20140417:0510,9302400.0,173.64,14.72,10.15,2.24,0.0
20140417:0610,27008000.0,415.84,26.33,11.38,2.62,0.0
20140417:0710,42994400.0,650.17,37.64,11.4,2.35,0.0
20140417:0810,55212000.0,850.77,48.08,11.43,2.09,0.0
20140417:0910,62504000.0,983.84,56.57,11.45,1.82,0.0
20140417:1010,66431200.0,1054.52,61.16,11.94,2.03,0.0
20140417:1110,64590400.0,1019.96,59.94,12.43,2.24,0.0
20140417:1210,36319200.0,553.77,53.5,12.93,2.46,0.0
20140417:1310,35570400.0,539.34,44.05,12.99,2.82,0.0
20140417:1410,20622400.0,317.0,33.16,13.06,3.18,0.0
20140417:1510,7148000.0,122.2,21.68,13.12,3.54,0.0
20140417:1610,3764000.0,91.9,10.04,13.28,2.5,0.0
20140417:1710,0.0,0.0,0.0,13.43,1.45,0.0
20140417:1810,0.0,0.0,0.0,13.59,0.4,0.0
20140417:1910,0.0,0.0,0.0,12.38,0.71,0.0
20140417:2010,0.0,0.0,0.0,11.17,1.02,0.0
20140417:2110,0.0,0.0,0.0,9.96,1.32,0.0
20140417:2210,0.0,0.0,0.0,10.1,1.72,0.0
20140417:2310,0.0,0.0,0.0,10.24,2.12,0.0
20140418:0010,0.0,0.0,0.0,10.37,2.52,0.0
20140418:0110,0.0,0.0,0.0,9.55,1.99,0.0
20140418:0210,0.0,0.0,0.0,8.73,1.46,0.0
20140418:0310,0.0,0.0,0.0,7.91,0.92,0.0
20140418:0410,351200.0,14.48,3.42,9.33,1.39,0.0
20140418:0510,5375200.0,96.51,14.98,10.76,1.86,0.0
20140418:0610,20860800.0,323.34,26.6,12.18,2.33,0.0
20140418:0710,37030400.0,560.26,37.92,12.26,2.53,0.0
20140418:0810,54889600.0,842.24,48.39,12.35,2.73,0.0
20140418:0910,62647200.0,973.69,56.91,12.43,2.92,0.0
20140418:1010,65406400.0,1023.61,61.52,12.53,2.94,0.0
20140418:1110,65229600.0,1020.16,60.26,12.63,2.96,0.0
20140418:1210,58469600.0,902.86,53.75,12.74,2.98,0.0
20140418:1310,48344800.0,734.79,44.25,12.3,2.81,0.0
20140418:1410,33722400.0,509.79,33.34,11.87,2.65,0.0
20140418:1510,19531200.0,313.57,21.85,11.44,2.48,0.0
20140418:1610,3840800.0,92.47,10.21,11.3,2.04,0.0
20140418:1710,0.0,0.0,0.0,11.16,1.6,0.0
20140418:1810,0.0,0.0,0.0,11.02,1.16,0.0
20140418:1910,0.0,0.0,0.0,10.47,1.61,0.0
